Reading in freezeout surface in CCAKE boost invariant format
u1.56108 1.1986 0.0174301
dat: -4.34682 9.67553 10.6383
u_dot_n: 4.99684
m_over_sigma: 0.00719784
Finished reading surface
Surface data read successfully.
Number of points: 136867

There are 328 mesons, 325 baryons and 325 antibaryons

Particle list read successfully.
Number of particles: 978
Sampling particles...
Progress: 0%
Progress: 0% completed
mbar: 0.92344, omega: 0.108385, max_w: 1.1135
mbar: 0.922538, omega: 0.125547, max_w: 1.13277
mbar: 0.922609, omega: 0.076656, max_w: 1.07873
mbar: 0.921865, omega: 0.0323506, max_w: 1.03198
mbar: 0.922868, omega: 0.0303148, max_w: 1.02987
mbar: 0.922399, omega: 0.0551618, max_w: 1.05579
mbar: 0.734619, omega: -0.0817623, max_w: 1.0115
mbar: 0.921083, omega: 0.017931, max_w: 1.0172
mbar: 0.921773, omega: 0.0217598, max_w: 1.02111
mbar: 0.921245, omega: 0.0768201, max_w: 1.07891
mbar: 0.922858, omega: 0.0775404, max_w: 1.07968
mbar: 0.921626, omega: 0.0136937, max_w: 1.0129
mbar: 0.920934, omega: 0.0765004, max_w: 1.07856
mbar: 0.920526, omega: 0.0225513, max_w: 1.02192
mbar: 0.921861, omega: 0.0860421, max_w: 1.0889
mbar: 0.920996, omega: 0.0120835, max_w: 1.01127
mbar: 0.922212, omega: 0.00457023, max_w: 1.0037
mbar: 0.921147, omega: 0.0350767, max_w: 1.0348
mbar: 0.922217, omega: 0.065912, max_w: 1.0672
mbar: 0.921259, omega: 0.0387481, max_w: 1.0386
mbar: 0.923031, omega: 0.0891818, max_w: 1.09232
mbar: 0.92123, omega: 0.00807999, max_w: 1.00723
mbar: 0.922253, omega: 0.0704443, max_w: 1.07205
mbar: 0.921938, omega: 0.0796945, max_w: 1.08201
mbar: 0.919565, omega: 0.0287565, max_w: 1.02828
mbar: 0.92143, omega: 0.0420004, max_w: 1.04198
mbar: 0.923753, omega: 0.0802178, max_w: 1.08257
mbar: 0.921226, omega: 0.0494769, max_w: 1.04981
mbar: 0.923333, omega: 0.0704999, max_w: 1.0721
mbar: 0.92548, omega: 0.152434, max_w: 1.16782
mbar: 0.92548, omega: 0.152434, max_w: 1.16782
mbar: 0.924214, omega: 0.157029, max_w: 1.17525
mbar: 0.920338, omega: 0.0788296, max_w: 1.08108
mbar: 0.922025, omega: 0.0723324, max_w: 1.07407
mbar: 0.924415, omega: 0.0846058, max_w: 1.08733
mbar: 0.923055, omega: 0.062909, max_w: 1.064
mbar: 0.923568, omega: 0.0409793, max_w: 1.04092
mbar: 0.921974, omega: 0.00168119, max_w: 1.00081
mbar: 0.921108, omega: 0.0244542, max_w: 1.02386
mbar: 0.920028, omega: 0.0451451, max_w: 1.04527
mbar: 0.921223, omega: 0.0447955, max_w: 1.0449
mbar: 0.922452, omega: 0.0696382, max_w: 1.07118
mbar: 0.923427, omega: 0.0251213, max_w: 1.02454
mbar: 0.92074, omega: 0.0267197, max_w: 1.02619
mbar: 0.921472, omega: 0.0601957, max_w: 1.06112
mbar: 0.921029, omega: 0.0138779, max_w: 1.01309
mbar: 0.922633, omega: 0.033649, max_w: 1.03332
mbar: 0.920958, omega: 0.0616616, max_w: 1.06268
mbar: 0.921462, omega: 0.0645772, max_w: 1.06578
mbar: 0.921462, omega: 0.0645772, max_w: 1.06578
mbar: 0.9208, omega: 0.0548724, max_w: 1.05548
mbar: 0.921022, omega: 0.0100775, max_w: 1.00925
mbar: 0.920943, omega: 0.00877476, max_w: 1.00794
mbar: 0.922276, omega: 0.0474357, max_w: 1.04766
mbar: 0.921871, omega: 0.0767888, max_w: 1.07887
mbar: 0.733616, omega: 0.0148355, max_w: 1.18019
mbar: 0.921264, omega: 0.0476489, max_w: 1.04789
mbar: 0.921694, omega: 0.0740093, max_w: 1.07588
mbar: 0.921694, omega: 0.0740093, max_w: 1.07588
mbar: 0.92132, omega: 0.0384322, max_w: 1.03828
mbar: 0.92132, omega: 0.0384322, max_w: 1.03828
mbar: 0.92109, omega: 0.0157798, max_w: 1.01502
mbar: 0.921014, omega: 0.0146495, max_w: 1.01387
mbar: 0.92104, omega: 0.0619337, max_w: 1.06297
mbar: 0.92214, omega: 0.0635793, max_w: 1.06471
mbar: 0.923231, omega: 0.0601654, max_w: 1.06108
mbar: 0.919783, omega: 0.0229977, max_w: 1.02237
mbar: 0.920675, omega: 0.00879284, max_w: 1.00795
mbar: 0.922093, omega: 0.0136096, max_w: 1.01282
mbar: 0.920162, omega: 0.0696124, max_w: 1.07116
mbar: 0.920877, omega: 0.0126111, max_w: 1.01181
mbar: 0.921236, omega: 0.0434232, max_w: 1.04347
mbar: 0.919347, omega: 0.0338967, max_w: 1.03358
mbar: 0.921701, omega: 0.0871873, max_w: 1.09015
mbar: 0.920602, omega: 0.0801543, max_w: 1.08251
mbar: 0.919525, omega: 0.0406456, max_w: 1.04058
mbar: 0.921597, omega: 0.0617851, max_w: 1.06281
mbar: 0.92054, omega: 0.0632867, max_w: 1.06441
mbar: 0.921429, omega: 0.0054819, max_w: 1.00462
mbar: 0.73518, omega: 0.0332778, max_w: 1.21413
mbar: 0.925247, omega: 0.11832, max_w: 1.12461
mbar: 0.925072, omega: 0.134621, max_w: 1.1431
mbar: 0.925264, omega: 0.140166, max_w: 1.15007
mbar: 0.92201, omega: 0.0838456, max_w: 1.08651
mbar: 0.921879, omega: 0.0378242, max_w: 1.03764
mbar: 0.923776, omega: 0.143461, max_w: 1.15503
mbar: 0.92205, omega: 0.0762292, max_w: 1.07827
mbar: 0.92188, omega: 0.0260413, max_w: 1.02549
mbar: 0.921867, omega: 0.0707291, max_w: 1.07235
mbar: 0.921867, omega: 0.0707291, max_w: 1.07235
mbar: 0.921681, omega: 0.0743485, max_w: 1.07624
mbar: 0.922958, omega: 0.0672035, max_w: 1.06858
mbar: 0.920453, omega: 0.017645, max_w: 1.01691
mbar: 0.920048, omega: 0.0106438, max_w: 1.00982
mbar: 0.9197, omega: 0.0212738, max_w: 1.02061
mbar: 0.920295, omega: 0.044803, max_w: 1.04491
mbar: 0.921129, omega: 0.0679981, max_w: 1.06943
mbar: 0.919801, omega: 0.0360277, max_w: 1.03578
mbar: 0.921367, omega: 0.0464744, max_w: 1.04666
mbar: 0.92169, omega: 0.0384109, max_w: 1.03825
mbar: 0.921319, omega: 0.0447684, max_w: 1.04487
mbar: 0.921808, omega: 0.0506769, max_w: 1.05107
mbar: 0.921257, omega: 0.0696781, max_w: 1.07123
mbar: 0.921515, omega: 0.0578108, max_w: 1.05859
mbar: 0.921588, omega: 0.0593592, max_w: 1.06023
mbar: 0.922463, omega: 0.0350404, max_w: 1.03476
mbar: 0.92078, omega: 0.057777, max_w: 1.05856
mbar: 0.920968, omega: 0.0646193, max_w: 1.06582
mbar: 0.920968, omega: 0.0646193, max_w: 1.06582
mbar: 0.920968, omega: 0.0646193, max_w: 1.06582
mbar: 0.92025, omega: 0.0575439, max_w: 1.05831
mbar: 0.921669, omega: 0.0191575, max_w: 1.01845
mbar: 0.921521, omega: 0.0282812, max_w: 1.02779
mbar: 0.920963, omega: 0.00312494, max_w: 1.00226
mbar: 0.921188, omega: 0.0353127, max_w: 1.03504
mbar: 0.921948, omega: 0.0939925, max_w: 1.09759
mbar: 0.922856, omega: 0.112349, max_w: 1.11792
Progress: 89.9954%
Progress: 89.9954% completed
mbar: 0.921068, omega: 0.000827552, max_w: 0.999954
mbar: 0.921861, omega: 0.0306518, max_w: 1.03022
mbar: 0.922105, omega: 0.0410074, max_w: 1.04095
mbar: 0.922105, omega: 0.0410074, max_w: 1.04095
mbar: 0.919955, omega: 0.0376634, max_w: 1.03748
mbar: 0.921075, omega: 0.022571, max_w: 1.02194
mbar: 0.920675, omega: 0.0431187, max_w: 1.04315
mbar: 0.921626, omega: 0.0249541, max_w: 1.02437
mbar: 0.919193, omega: 0.04859, max_w: 1.04888
mbar: 0.920651, omega: 0.00604268, max_w: 1.00518
mbar: 0.922361, omega: 0.0320491, max_w: 1.03167
mbar: 0.921666, omega: 0.0265703, max_w: 1.02603
mbar: 0.920174, omega: 0.028908, max_w: 1.02843
mbar: 0.922062, omega: 0.0302399, max_w: 1.0298
mbar: 0.920592, omega: 0.0209703, max_w: 1.0203
mbar: 0.920376, omega: 0.0521479, max_w: 1.05261
mbar: 0.922527, omega: 0.0374907, max_w: 1.03729
mbar: 0.92057, omega: 0.0626406, max_w: 1.06372
mbar: 0.922077, omega: 0.070418, max_w: 1.07202
mbar: 0.919789, omega: 0.00754491, max_w: 1.0067
mbar: 0.922087, omega: 0.0533274, max_w: 1.05385
mbar: 0.921638, omega: 0.0310597, max_w: 1.03065
mbar: 0.922322, omega: 0.0205157, max_w: 1.01984
mbar: 0.921682, omega: 0.110217, max_w: 1.11555
mbar: 0.921296, omega: 0.0632696, max_w: 1.06439
mbar: 0.921111, omega: 0.0632108, max_w: 1.06432
mbar: 0.923172, omega: 0.0372002, max_w: 1.03699
mbar: 0.923252, omega: 0.0428844, max_w: 1.0429
mbar: 0.923898, omega: 0.0926517, max_w: 1.09612
mbar: 0.924923, omega: 0.105849, max_w: 1.11068
mbar: 0.920681, omega: 0.0179375, max_w: 1.01721
mbar: 0.920121, omega: 0.0051271, max_w: 1.00426
mbar: 0.921421, omega: 0.042052, max_w: 1.04204
mbar: 0.921591, omega: 0.0383576, max_w: 1.0382
mbar: 0.921541, omega: 0.0589148, max_w: 1.05976
mbar: 0.921541, omega: 0.0589148, max_w: 1.05976
mbar: 0.921464, omega: 0.0414559, max_w: 1.04142
mbar: 0.921178, omega: 0.0275298, max_w: 1.02702
mbar: 0.921667, omega: 0.0549478, max_w: 1.05556
mbar: 0.920663, omega: 0.057967, max_w: 1.05876
mbar: 0.921612, omega: 0.0537581, max_w: 1.05431
mbar: 0.921432, omega: 0.0211031, max_w: 1.02044
mbar: 0.92024, omega: 0.0224128, max_w: 1.02178
mbar: 0.921627, omega: 0.0653028, max_w: 1.06655
mbar: 0.921532, omega: 0.0646547, max_w: 1.06586
mbar: 0.921532, omega: 0.0646547, max_w: 1.06586
mbar: 0.921675, omega: 0.0481751, max_w: 1.04844
mbar: 0.733881, omega: -0.0186103, max_w: 1.11742
mbar: 0.919617, omega: 0.000887533, max_w: 1.00002
mbar: 0.921415, omega: 0.00431062, max_w: 1.00344
mbar: 0.921383, omega: 0.0758681, max_w: 1.07788
mbar: 0.734333, omega: -0.0369, max_w: 1.08494
mbar: 0.732917, omega: -0.017738, max_w: 1.12028
mbar: 0.921811, omega: 0.0880881, max_w: 1.09113
mbar: 0.922997, omega: 0.116134, max_w: 1.12216
mbar: 0.923594, omega: 0.117327, max_w: 1.1235
mbar: 0.922472, omega: 0.115302, max_w: 1.12123
mbar: 0.921423, omega: 0.0924888, max_w: 1.09595
mbar: 0.92003, omega: 0.0193969, max_w: 1.0187
mbar: 0.922304, omega: 0.0110836, max_w: 1.01026
mbar: 0.920127, omega: 0.0111789, max_w: 1.01036
mbar: 0.921706, omega: 0.0371086, max_w: 1.0369
mbar: 0.923616, omega: 0.0510624, max_w: 1.05147
mbar: 0.919744, omega: 0.0113385, max_w: 1.01052
mbar: 0.922651, omega: 0.0513718, max_w: 1.05179
mbar: 0.921094, omega: 0.0310007, max_w: 1.03059
mbar: 0.921094, omega: 0.0310007, max_w: 1.03059
mbar: 0.733496, omega: -0.0730597, max_w: 1.02649
mbar: 0.921023, omega: 0.033598, max_w: 1.03327
mbar: 0.921023, omega: 0.033598, max_w: 1.03327
mbar: 0.922161, omega: 0.0431837, max_w: 1.04322
mbar: 0.922161, omega: 0.0431837, max_w: 1.04322
mbar: 0.920794, omega: 0.0231491, max_w: 1.02253
mbar: 0.923872, omega: 0.0857079, max_w: 1.08853
mbar: 0.920313, omega: 0.0124689, max_w: 1.01166
mbar: 0.920334, omega: 0.00326042, max_w: 1.00239
mbar: 0.921869, omega: 0.0173085, max_w: 1.01657
mbar: 0.921875, omega: 0.0193034, max_w: 1.0186
mbar: 0.921742, omega: 0.0409271, max_w: 1.04087
mbar: 0.921351, omega: 0.0291755, max_w: 1.02871
mbar: 0.919707, omega: 0.0292596, max_w: 1.0288
mbar: 0.91998, omega: 0.077606, max_w: 1.07975
mbar: 0.920367, omega: 0.016666, max_w: 1.01592
mbar: 0.921212, omega: 0.0391965, max_w: 1.03907
mbar: 0.92088, omega: 0.0356394, max_w: 1.03538
mbar: 0.920709, omega: 0.0633828, max_w: 1.06451
mbar: 0.920331, omega: 0.073258, max_w: 1.07507
mbar: 0.92191, omega: 0.0375948, max_w: 1.0374
mbar: 0.921622, omega: 0.0741612, max_w: 1.07604
mbar: 0.919461, omega: 0.00467826, max_w: 1.00382
mbar: 0.921391, omega: 0.0426489, max_w: 1.04266
mbar: 0.922586, omega: 0.07621, max_w: 1.07825
mbar: 0.920949, omega: 0.0951879, max_w: 1.09891
mbar: 0.924483, omega: 0.114976, max_w: 1.12086
mbar: 0.923048, omega: 0.0805763, max_w: 1.08296
mbar: 0.923297, omega: 0.0930069, max_w: 1.09651
mbar: 0.924758, omega: 0.111713, max_w: 1.11721
mbar: 0.922576, omega: 0.0470982, max_w: 1.04731
mbar: 0.920765, omega: 0.0150848, max_w: 1.01432
mbar: 0.736087, omega: -0.0852782, max_w: 1.00433
mbar: 0.920273, omega: 0.00636406, max_w: 1.00551
mbar: 0.920031, omega: 0.0220825, max_w: 1.02144
mbar: 0.921281, omega: 0.0347552, max_w: 1.03446
mbar: 0.9202, omega: 0.0316716, max_w: 1.03128
mbar: 0.920013, omega: 0.0267669, max_w: 1.02624
mbar: 0.922127, omega: 0.0653575, max_w: 1.06661
mbar: 0.921769, omega: 0.0596296, max_w: 1.06051
mbar: 0.921221, omega: 0.0717324, max_w: 1.07343
mbar: 0.922194, omega: 0.0696794, max_w: 1.07123
mbar: 0.920242, omega: 0.0585972, max_w: 1.05943
mbar: 0.921567, omega: 0.0594169, max_w: 1.06029
mbar: 0.920404, omega: 0.0480891, max_w: 1.04835
mbar: 0.921787, omega: 0.0596238, max_w: 1.06051
mbar: 0.921787, omega: 0.0596238, max_w: 1.06051
mbar: 0.920978, omega: 0.00548238, max_w: 1.00462
mbar: 0.920781, omega: 0.0198073, max_w: 1.01912
mbar: 0.920781, omega: 0.0198073, max_w: 1.01912
mbar: 0.921864, omega: 0.0164523, max_w: 1.0157
mbar: 0.921864, omega: 0.0164523, max_w: 1.0157
mbar: 0.921412, omega: 0.0261902, max_w: 1.02564
mbar: 0.922198, omega: 0.0331317, max_w: 1.03278
mbar: 0.9214, omega: 0.0294222, max_w: 1.02896
mbar: 0.922228, omega: 0.0805471, max_w: 1.08293
mbar: 0.920488, omega: 0.0229721, max_w: 1.02235
mbar: 0.921698, omega: 0.00357188, max_w: 1.0027
mbar: 0.919922, omega: 0.00902472, max_w: 1.00819
mbar: 0.921151, omega: 0.0313338, max_w: 1.03093
mbar: 0.919926, omega: 0.0398836, max_w: 1.03979
mbar: 0.921247, omega: 0.0388122, max_w: 1.03867
mbar: 0.922001, omega: 0.0116427, max_w: 1.01082
mbar: 0.922001, omega: 0.0116427, max_w: 1.01082
mbar: 0.922001, omega: 0.0116427, max_w: 1.01082
mbar: 0.920165, omega: 0.0132, max_w: 1.01241
mbar: 0.919421, omega: 0.0139137, max_w: 1.01313
mbar: 0.919421, omega: 0.0139137, max_w: 1.01313
mbar: 0.921158, omega: 0.026035, max_w: 1.02548
mbar: 0.920306, omega: 0.0197183, max_w: 1.01903
mbar: 0.920306, omega: 0.0197183, max_w: 1.01903
mbar: 0.921033, omega: 0.00422358, max_w: 1.00336
mbar: 0.922511, omega: 0.0324067, max_w: 1.03204
mbar: 0.922471, omega: 0.0199687, max_w: 1.01928
mbar: 0.921447, omega: 0.00783748, max_w: 1.00699
mbar: 0.921549, omega: 0.0705427, max_w: 1.07215
mbar: 0.919586, omega: 0.00584815, max_w: 1.00499
mbar: 0.919295, omega: 0.00177278, max_w: 1.00091
mbar: 0.920441, omega: 0.0132844, max_w: 1.01249
mbar: 0.919605, omega: 0.00576957, max_w: 1.00491
mbar: 0.733565, omega: 0.0223256, max_w: 1.19498
mbar: 0.734688, omega: 0.0188506, max_w: 1.1862
mbar: 0.921206, omega: 0.0548368, max_w: 1.05545
mbar: 0.921464, omega: 0.0756217, max_w: 1.07761
mbar: 0.920505, omega: 0.00298315, max_w: 1.00212
mbar: 0.920635, omega: 0.0222888, max_w: 1.02165
mbar: 0.921858, omega: 0.0598975, max_w: 1.0608
mbar: 0.922109, omega: 0.0679729, max_w: 1.0694
mbar: 0.919824, omega: 0.0564668, max_w: 1.05717
mbar: 0.920641, omega: 0.0501485, max_w: 1.05051
mbar: 0.921362, omega: 0.033592, max_w: 1.03326
mbar: 0.92181, omega: 0.0368143, max_w: 1.03659
mbar: 0.92125, omega: 0.0502978, max_w: 1.05067
mbar: 0.92125, omega: 0.0502978, max_w: 1.05067
mbar: 0.920504, omega: 0.00839259, max_w: 1.00755
mbar: 0.920582, omega: 0.0635373, max_w: 1.06467
mbar: 0.921224, omega: 0.05724, max_w: 1.05799
mbar: 0.921128, omega: 0.0608988, max_w: 1.06186
mbar: 0.733493, omega: -0.0322098, max_w: 1.0941
mbar: 0.92102, omega: 0.0316978, max_w: 1.03131
mbar: 0.920632, omega: 0.0423842, max_w: 1.04238
mbar: 0.920955, omega: 0.0483018, max_w: 1.04857
mbar: 0.921839, omega: 0.0712511, max_w: 1.07291
mbar: 0.921018, omega: 0.0306753, max_w: 1.03025
mbar: 0.921505, omega: 0.0326756, max_w: 1.03232
mbar: 0.921341, omega: 0.0216119, max_w: 1.02096
mbar: 0.922264, omega: 0.0470626, max_w: 1.04727
mbar: 0.922264, omega: 0.0470626, max_w: 1.04727
mbar: 0.921131, omega: 0.0116953, max_w: 1.01088
mbar: 0.921124, omega: 0.0801869, max_w: 1.08255
mbar: 0.921916, omega: 0.0068717, max_w: 1.00602
mbar: 0.920986, omega: 0.0138543, max_w: 1.01307
mbar: 0.922595, omega: 0.0764373, max_w: 1.07849
mbar: 0.92285, omega: 0.0749402, max_w: 1.07688
mbar: 0.923565, omega: 0.0702166, max_w: 1.0718
mbar: 0.920431, omega: 0.00403554, max_w: 1.00317
mbar: 0.921599, omega: 0.0442871, max_w: 1.04437
mbar: 0.920533, omega: 0.0199276, max_w: 1.01924
mbar: 0.920122, omega: 0.034203, max_w: 1.03389
mbar: 0.920122, omega: 0.034203, max_w: 1.03389
mbar: 0.921233, omega: 0.02882, max_w: 1.02834
mbar: 0.921233, omega: 0.02882, max_w: 1.02834
mbar: 0.920977, omega: 0.00537957, max_w: 1.00452
mbar: 0.921323, omega: 0.00621054, max_w: 1.00535
mbar: 0.921184, omega: 0.0716202, max_w: 1.07331
mbar: 0.922294, omega: 0.0632762, max_w: 1.06439
mbar: 0.920712, omega: 0.0610761, max_w: 1.06205
mbar: 0.921741, omega: 0.07123, max_w: 1.07289
mbar: 0.734541, omega: 0.00185294, max_w: 1.15391
mbar: 0.92382, omega: 0.097295, max_w: 1.10122
mbar: 0.923007, omega: 0.125852, max_w: 1.13312
mbar: 0.924207, omega: 0.129983, max_w: 1.13781
mbar: 0.923791, omega: 0.0893644, max_w: 1.09252
mbar: 0.923554, omega: 0.0822083, max_w: 1.08473
mbar: 0.924504, omega: 0.134117, max_w: 1.14252
mbar: 0.921534, omega: 0.0578468, max_w: 1.05863
mbar: 0.920631, omega: 0.0534552, max_w: 1.05399
mbar: 0.919891, omega: 0.0491156, max_w: 1.04943
mbar: 0.921061, omega: 0.0518312, max_w: 1.05228
mbar: 0.921077, omega: 0.0530671, max_w: 1.05358
mbar: 0.919899, omega: 0.0582648, max_w: 1.05907
mbar: 0.920279, omega: 0.049935, max_w: 1.05029
mbar: 0.921888, omega: 0.0163753, max_w: 1.01562
mbar: 0.920855, omega: 0.060269, max_w: 1.06119
mbar: 0.920521, omega: 0.049364, max_w: 1.04969
mbar: 0.920521, omega: 0.049364, max_w: 1.04969
mbar: 0.920521, omega: 0.049364, max_w: 1.04969
mbar: 0.733942, omega: -0.0389375, max_w: 1.08198
mbar: 0.920941, omega: 0.0323813, max_w: 1.03201
mbar: 0.921663, omega: 0.0730444, max_w: 1.07484
mbar: 0.921663, omega: 0.0730444, max_w: 1.07484
mbar: 0.920792, omega: 0.0654619, max_w: 1.06672
mbar: 0.922351, omega: 0.0904366, max_w: 1.09369
mbar: 0.919923, omega: 0.0370266, max_w: 1.03682
mbar: 0.920231, omega: 0.00540532, max_w: 1.00454
mbar: 0.92029, omega: 0.0108375, max_w: 1.01002
mbar: 0.92029, omega: 0.0108375, max_w: 1.01002
mbar: 0.921761, omega: 0.0368301, max_w: 1.03661
mbar: 0.920682, omega: 0.00514972, max_w: 1.00429
mbar: 0.920481, omega: 0.00824253, max_w: 1.0074
mbar: 0.920208, omega: 0.0403962, max_w: 1.04032
mbar: 0.920922, omega: 0.053612, max_w: 1.05415
mbar: 0.921657, omega: 0.0350811, max_w: 1.0348
mbar: 0.921213, omega: 0.00574118, max_w: 1.00488
mbar: 0.73388, omega: -0.0794916, max_w: 1.01591
mbar: 0.920582, omega: 0.0268368, max_w: 1.02631
mbar: 0.921432, omega: 0.0820705, max_w: 1.08459
mbar: 0.920301, omega: 0.0103347, max_w: 1.00951
mbar: 0.921255, omega: 0.0102667, max_w: 1.00944
mbar: 0.920656, omega: 0.048183, max_w: 1.04845
mbar: 0.920656, omega: 0.048183, max_w: 1.04845
mbar: 0.921513, omega: 0.074852, max_w: 1.07679
mbar: 0.920877, omega: 0.0571584, max_w: 1.0579
mbar: 0.919843, omega: 0.052344, max_w: 1.05282
mbar: 0.921152, omega: 0.0404287, max_w: 1.04035
mbar: 0.920251, omega: 0.0011813, max_w: 1.00031
mbar: 0.92307, omega: 0.121834, max_w: 1.12858
mbar: 0.920895, omega: 0.0532382, max_w: 1.05376
mbar: 0.921754, omega: 0.0417829, max_w: 1.04175
mbar: 0.921754, omega: 0.0417829, max_w: 1.04175
mbar: 0.920367, omega: 0.0535437, max_w: 1.05408
mbar: 0.920447, omega: 0.0588891, max_w: 1.05973
mbar: 0.920447, omega: 0.0588891, max_w: 1.05973
mbar: 0.920447, omega: 0.0588891, max_w: 1.05973
mbar: 0.920666, omega: 0.0529602, max_w: 1.05347
mbar: 0.920162, omega: 0.05315, max_w: 1.05367
mbar: 0.920162, omega: 0.05315, max_w: 1.05367
mbar: 0.920984, omega: 0.053416, max_w: 1.05395
mbar: 0.922044, omega: 0.0570156, max_w: 1.05775
mbar: 0.919866, omega: 0.0561997, max_w: 1.05689
mbar: 0.920026, omega: 0.0489603, max_w: 1.04926
mbar: 0.920715, omega: 0.0665604, max_w: 1.06789
mbar: 0.920715, omega: 0.0665604, max_w: 1.06789
mbar: 0.733897, omega: -0.0283497, max_w: 1.10026
mbar: 0.920255, omega: 0.00249831, max_w: 1.00163
mbar: 0.92143, omega: 0.00152056, max_w: 1.00065
mbar: 0.921641, omega: 0.0401209, max_w: 1.04003
mbar: 0.921097, omega: 0.054059, max_w: 1.05462
mbar: 0.921097, omega: 0.054059, max_w: 1.05462
mbar: 0.919843, omega: 0.0154839, max_w: 1.01472
mbar: 0.919994, omega: 0.0277839, max_w: 1.02728
mbar: 0.921075, omega: 0.0138946, max_w: 1.01311
mbar: 0.920035, omega: 0.0093234, max_w: 1.00849
mbar: 0.920519, omega: 0.00325801, max_w: 1.00239
mbar: 0.921748, omega: 0.079824, max_w: 1.08215
mbar: 0.922455, omega: 0.0430675, max_w: 1.04309
mbar: 0.921785, omega: 0.0123521, max_w: 1.01154
mbar: 0.922656, omega: 0.0397099, max_w: 1.0396
mbar: 0.922537, omega: 0.021714, max_w: 1.02106
mbar: 0.922306, omega: 0.0751103, max_w: 1.07706
mbar: 0.922232, omega: 0.0388249, max_w: 1.03868
mbar: 0.920859, omega: 0.0404746, max_w: 1.0404
mbar: 0.923483, omega: 0.0769434, max_w: 1.07903
mbar: 0.919183, omega: 0.00547062, max_w: 1.00461
mbar: 0.919183, omega: 0.00547062, max_w: 1.00461
mbar: 0.922125, omega: 0.0580714, max_w: 1.05887
mbar: 0.920027, omega: 0.0306308, max_w: 1.03021
mbar: 0.922312, omega: 0.0390037, max_w: 1.03887
mbar: 0.922179, omega: 0.0409274, max_w: 1.04087
mbar: 0.92112, omega: 0.052606, max_w: 1.05309
mbar: 0.921288, omega: 0.0409627, max_w: 1.0409
mbar: 0.922002, omega: 0.0822925, max_w: 1.08483
mbar: 0.922002, omega: 0.0822925, max_w: 1.08483
mbar: 0.921222, omega: 0.0194535, max_w: 1.01875
mbar: 0.921222, omega: 0.0194535, max_w: 1.01875
mbar: 0.921804, omega: 0.0518448, max_w: 1.05229
mbar: 0.921804, omega: 0.0518448, max_w: 1.05229
mbar: 0.921846, omega: 0.0646811, max_w: 1.06589
mbar: 0.923345, omega: 0.0791138, max_w: 1.08138
mbar: 0.921519, omega: 0.0333235, max_w: 1.03298
mbar: 0.921519, omega: 0.0333235, max_w: 1.03298
mbar: 0.922237, omega: 0.0118421, max_w: 1.01103
mbar: 0.922146, omega: 0.053828, max_w: 1.05438
mbar: 0.919965, omega: 0.0404288, max_w: 1.04035
mbar: 0.92105, omega: 0.0615715, max_w: 1.06258
mbar: 0.920504, omega: 0.052937, max_w: 1.05344
mbar: 0.921633, omega: 0.0413912, max_w: 1.04135
mbar: 0.921164, omega: 0.0533008, max_w: 1.05383
mbar: 0.920096, omega: 0.0510053, max_w: 1.05141
mbar: 0.920143, omega: 0.0545943, max_w: 1.05519
mbar: 0.92081, omega: 0.0656533, max_w: 1.06692
mbar: 0.920975, omega: 0.0495057, max_w: 1.04984
mbar: 0.921335, omega: 0.0361542, max_w: 1.03591
mbar: 0.733064, omega: -0.0390617, max_w: 1.08291
mbar: 0.921569, omega: 0.00785387, max_w: 1.00701
mbar: 0.920782, omega: 0.0282214, max_w: 1.02773
mbar: 0.9219, omega: 0.0217655, max_w: 1.02111
mbar: 0.9219, omega: 0.0217655, max_w: 1.02111
mbar: 0.921077, omega: 0.0340284, max_w: 1.03371
mbar: 0.920241, omega: 0.0593559, max_w: 1.06023
mbar: 0.920452, omega: 0.0233835, max_w: 1.02277
mbar: 0.920452, omega: 0.0233835, max_w: 1.02277
mbar: 0.734638, omega: -0.0215889, max_w: 1.11113
mbar: 0.921339, omega: 0.0105927, max_w: 1.00977
mbar: 0.921362, omega: 0.010231, max_w: 1.0094
mbar: 0.92097, omega: 0.0267314, max_w: 1.0262
mbar: 0.920937, omega: 0.00899829, max_w: 1.00816
mbar: 0.922027, omega: 0.0174798, max_w: 1.01674
mbar: 0.921164, omega: 0.0386923, max_w: 1.03855
mbar: 0.920415, omega: 0.0436943, max_w: 1.04375
mbar: 0.921856, omega: 0.0463143, max_w: 1.04649
mbar: 0.921856, omega: 0.0463143, max_w: 1.04649
mbar: 0.922279, omega: 0.0191244, max_w: 1.01842
mbar: 0.920962, omega: 0.0216558, max_w: 1.021
mbar: 0.920248, omega: 0.00987426, max_w: 1.00905
mbar: 0.92119, omega: 0.0195197, max_w: 1.01882
mbar: 0.92025, omega: 0.0481195, max_w: 1.04838
mbar: 0.92025, omega: 0.0481195, max_w: 1.04838
mbar: 0.922066, omega: 0.00816441, max_w: 1.00732
mbar: 0.920233, omega: 0.0120271, max_w: 1.01122
mbar: 0.919856, omega: 0.0497111, max_w: 1.05005
mbar: 0.920166, omega: 0.0119848, max_w: 1.01117
mbar: 0.920624, omega: 0.011828, max_w: 1.01101
mbar: 0.922146, omega: 0.0697275, max_w: 1.07128
mbar: 0.921853, omega: 0.0298432, max_w: 1.02939
mbar: 0.921993, omega: 0.0716039, max_w: 1.07329
mbar: 0.921993, omega: 0.0716039, max_w: 1.07329
mbar: 0.920624, omega: 0.0417163, max_w: 1.04169
